No,carat,depth,table,x,y,z
12846,1.02,62.4,58,6.39,6.43,4
12847,1.03,62.8,56,6.38,6.46,4.03
12848,1.22,58.5,61,6.94,7,4.08
12849,0.9,59.3,56,6.27,6.32,3.73
12850,1.08,61.8,54.2,6.57,6.6,4.07
12851,1.34,62,55,7.06,7.03,4.37
12852,1.34,62,56,7.09,7.03,4.38
12853,1.11,61.6,56,6.65,6.69,4.11
12854,1.09,61.9,57,6.63,6.58,4.09
12855,0.92,60.9,61,6.25,6.22,3.8
12856,1.11,61.2,55,6.72,6.68,4.1
12857,1.1,61.6,56,6.66,6.63,4.09
12858,1.12,61.1,59,6.69,6.73,4.1
12859,1.1,62.1,58,6.61,6.63,4.11
12860,1.05,61.9,56,6.51,6.55,4.04
12861,1.05,62.3,55,6.47,6.54,4.05
12862,1.11,58.3,62,6.77,6.84,3.97
12863,1.24,61.8,58,6.88,6.84,4.24
12864,1.25,62.7,57,6.82,6.86,4.29
12865,1.06,61,57,6.55,6.59,4.01
12866,1.12,62,57,6.69,6.64,4.13
12867,1.12,62.2,60,6.65,6.59,4.12
12868,1.12,61.6,59,6.67,6.63,4.1
12869,1.26,62,56,7,6.94,4.32
12870,1.21,59.3,59,6.97,7,4.14
12871,1.09,62.4,57,6.55,6.6,4.1
12872,1.03,63,59,6.47,6.36,4.04
12873,1.03,62.3,56,6.46,6.44,4.02
12874,1.03,60.9,58,6.55,6.48,3.97
12875,1.03,61.6,61,6.51,6.44,3.99
12876,1.03,62.6,56,6.43,6.38,4.01
12877,1.03,62.6,57,6.42,6.46,4.03
12878,1.01,58.2,59,6.59,6.54,3.82
12879,1.17,61.9,60,6.72,6.66,4.14
12880,1.16,63,58,6.7,6.66,4.21
12881,1.14,62.9,59,6.62,6.64,4.17
12882,1.07,60.4,58,6.67,6.73,4.05
12883,1.02,60.6,57,6.49,6.52,3.94
12884,1.22,62.1,59,6.8,6.86,4.24
12885,1.22,61.2,59,6.86,6.9,4.21
12886,1.02,61.4,58,6.48,6.41,3.96
12887,1.13,62.1,59,6.64,6.71,4.14
12888,1.05,62.7,59,6.43,6.49,4.05
12889,1.05,59,59,6.68,6.71,3.95
12890,1.1,62,57,6.66,6.7,4.14
12891,1.37,60,62,7.24,7.21,4.33
12892,1.27,59.7,57,6.99,7.04,4.19
12893,1.01,61.5,60,6.39,6.42,3.94
12894,1.16,60.5,60,6.86,6.77,4.12
12895,1.01,62.1,57,6.4,6.45,3.99
12896,1.2,63.1,57,6.68,6.75,4.24
12897,0.81,62.2,53.7,5.97,5.99,3.72
12898,1.07,62,53,6.61,6.62,4.1
12899,1.2,61.1,57,6.86,6.89,4.2
12900,0.9,61.9,54,6.19,6.22,3.84
12901,1.06,61.2,55,6.61,6.57,4.03
12902,1.17,61.4,56,6.83,6.76,4.17
12903,1.23,61.2,57,6.89,6.86,4.21
12904,1.12,61.4,63,6.7,6.68,4.11
12905,1.12,61.7,59,6.67,6.71,4.13
12906,1.08,61.8,53,6.62,6.63,4.09
12907,0.93,61.8,55,6.28,6.26,3.88
12908,1.01,62.9,56,6.41,6.38,4.02
12909,1.2,63,60,6.71,6.63,4.2
12910,1.2,63.1,59,6.75,6.65,4.23
12911,1.09,62.1,55,6.6,6.64,4.11
12912,1,65,58,6.21,6.16,4.02
12913,1.13,62,58,6.68,6.64,4.13
12914,1.13,60.9,60,6.76,6.67,4.09
12915,1.2,62.2,58,6.79,6.74,4.21
12916,1.2,63.5,61,6.75,6.71,4.27
12917,1.2,62.6,58,6.74,6.71,4.21
12918,1.28,60.2,60,6.97,6.93,4.31
12919,1.2,62.5,58,6.81,6.76,4.24
12920,1.2,62.3,58,6.81,6.76,4.23
12921,1.2,62,58,6.91,6.76,4.24
12922,1,64,58,6.24,6.2,3.99
12923,1.03,61.2,56,6.5,6.51,3.98
12924,1.13,62,55,6.68,6.7,4.15
12925,1.18,61.5,56,6.77,6.82,4.18
12926,1.01,62.4,59,6.29,6.33,3.94
12927,1.03,61.3,57,6.58,6.51,4.01
12928,1.01,64.3,59,6.23,6.28,4.02
12929,1.04,63.5,56,6.41,6.37,4.06
12930,1.24,59.9,59,7.01,6.95,4.18
12931,1.31,62.5,55,6.97,7.05,4.38
12932,1.14,62.3,56,6.69,6.77,4.19
12933,1.02,62.4,57,6.43,6.35,3.99
12934,1.01,61.9,58,6.41,6.44,3.98
12935,1.11,60.1,61,6.64,6.74,4.06
12936,1.13,62.3,56,6.66,6.69,4.16
12937,1,58,60,6.48,6.52,3.77
12938,1.09,60.9,59,6.64,6.59,4.03
12939,1.15,63,59,6.68,6.63,4.19
12940,1.09,62.7,58,6.56,6.51,4.1
12941,1,60,55,6.41,6.52,3.88
12942,1.2,62.2,56,6.74,6.84,4.22
12943,1,60.4,55,6.49,6.52,3.93
12944,1.01,66,57,6.29,6.22,4.13
12945,1.01,65,57,6.3,6.22,4.07
12946,1.01,60.8,57,6.58,6.54,3.99
12947,0.9,61.6,56,6.2,6.23,3.83
12948,1.11,62.7,56,6.65,6.59,4.15
12949,1.23,63.6,57,6.79,6.74,4.3
12950,0.9,61.4,56,6.19,6.23,3.81
12951,1.01,61.7,57,6.37,6.44,3.96
12952,1.01,61.2,57,6.42,6.47,3.95
12953,1.01,61.2,57,6.44,6.5,3.96
12954,1.3,62.9,56,7,6.96,4.39
12955,1.21,61.5,61,6.82,6.77,4.18
12956,1.21,63.4,57,6.79,6.72,4.28
12957,1,61.5,57,6.44,6.37,3.94
12958,1,60.7,59,6.44,6.4,3.9
12959,1.21,62.3,58,6.79,6.75,4.22
12960,1.16,60.9,59,6.72,6.78,4.11
12961,1.21,62.7,55.2,6.79,6.84,4.27
12962,1,62.1,58,6.34,6.45,3.97
12963,1,62.1,61,6.3,6.32,3.92
12964,1,61.3,54,6.37,6.39,3.91
12965,1,61.5,60,6.34,6.38,3.91
12966,1.19,60,57,6.93,6.89,4.15
12967,0.92,58.8,57,6.32,6.37,3.73
12968,1.25,59.7,59,7.03,6.97,4.18
12969,1.12,61.2,54,6.74,6.77,4.13
12970,1.14,61.5,57,6.7,6.73,4.13
12971,1.06,60.5,57,6.64,6.59,4
12972,1.02,60.6,60,6.55,6.48,3.95
12973,1.01,61.6,57,6.41,6.44,3.96
12974,1.03,61.7,54.9,6.46,6.52,4.01
12975,1.03,61.8,57,6.49,6.53,4.02
12976,1.07,61.4,57,6.62,6.57,4.05
12977,1.06,62.5,56,6.61,6.47,4.09
12978,0.91,57.7,58,6.33,6.4,3.67
12979,1.01,59.8,56,6.57,6.6,3.94
12980,1.25,61.4,55,6.92,6.99,4.27
12981,1.11,62.5,56,6.65,6.63,4.15
12982,1.11,60.9,57,6.77,6.69,4.1
12983,1.11,62,59,6.66,6.59,4.11
12984,1.11,61.7,57,6.69,6.65,4.12
12985,1.25,62.2,59,6.88,6.86,4.27
12986,1,60.5,59,6.45,6.4,3.89
12987,1,63.2,57,6.39,6.36,4.03
12988,1,62.3,55,6.41,6.34,3.97
12989,1,61.7,58,6.42,6.35,3.94
12990,1.22,63.4,56,6.79,6.76,4.29
12991,1.02,61.5,57,6.54,6.44,3.99
12992,1.02,63.2,59,6.38,6.35,4.02
12993,1.26,62.2,58,6.98,6.92,4.32
12994,1.02,62.3,58,6.46,6.38,4
12995,1.02,62.8,55,6.43,6.4,4.03
12996,1.26,62,56,6.93,6.9,4.29
12997,1.01,61.5,59,6.49,6.48,3.99
12998,1.05,60.3,61,6.62,6.57,3.98
12999,1.09,62.7,54,6.6,6.54,4.12
13000,1.09,60.2,60,6.7,6.66,4.02
13001,1,62.4,59,6.75,6.72,4.2
13002,1.22,60.1,58,6.92,7,4.18
13003,2.14,69.4,57,7.74,7.7,5.36
13004,1.07,61.6,57,6.56,6.53,4.03
13005,1.21,62.7,59,6.74,6.66,4.2
13006,1.27,62,55,6.95,6.9,4.3
13007,1.19,60.4,55,6.89,6.91,4.17
13008,1.05,60.5,58,6.55,6.6,3.98
13009,1.21,63.8,64,6.72,6.63,4.26
13010,1.02,62.7,58,6.44,6.36,4.01
13011,1.49,64.3,59,7.2,7.1,4.6
13012,1.23,62.2,57,6.89,6.81,4.26
13013,1.1,62.5,55,6.61,6.66,4.15
13014,1,64.4,56,6.23,6.28,4.03
13015,1.2,60.2,58,6.88,6.94,4.16
13016,1.13,62.3,60,6.59,6.7,4.14
13017,1.2,62.2,55,6.75,6.92,4.25
13018,1.2,60,60,6.81,6.89,4.11
13019,1.2,62.8,57,6.7,6.74,4.22
13020,1.11,61.9,57,6.63,6.66,4.11
13021,0.3,61.6,54,4.29,4.32,2.65
13022,0.29,61.3,56,4.23,4.25,2.6
13023,0.31,62.3,54,4.35,4.38,2.72
13024,0.31,59,63,4.44,4.47,2.63
13025,0.26,63.3,58,4.08,4.04,2.57
13026,0.26,62.5,58,4.11,4.08,2.56
13027,0.26,61.2,56,4.16,4.11,2.53
13028,0.26,62.4,58,4.07,4.04,2.53
13029,0.26,61.1,57,4.16,4.12,2.53
13030,0.23,58.1,63,4.08,4.04,2.36
13031,0.26,59.8,59,4.17,4.12,2.48
13032,0.41,63.8,56,4.74,4.7,3.01
13033,0.41,60.6,59,4.84,4.8,2.92
13034,0.38,62.1,60,4.6,4.64,2.87
13035,0.36,61.1,59,4.58,4.62,2.81
13036,0.38,61,61,4.61,4.67,2.83
13037,0.36,60.3,58,4.6,4.65,2.79
13038,0.36,61.1,59,4.55,4.59,2.79
13039,0.36,62.3,59,4.5,4.56,2.82
13040,0.36,61.5,56,4.59,4.62,2.83
13041,0.36,62,56,4.54,4.59,2.83
13042,0.36,61.9,59,4.51,4.54,2.8
13043,0.36,61.5,58,4.54,4.6,2.81
13044,0.36,60.1,56,4.62,4.67,2.79
13045,0.36,61.6,60,4.54,4.61,2.82
13046,0.36,61.5,57,4.55,4.59,2.81
13047,0.26,62.8,58,4,4.06,2.53
13048,0.38,59.7,62,4.7,4.74,2.82
13049,0.3,62.1,53.3,4.3,4.32,2.68
13050,0.3,62.1,53.6,4.28,4.31,2.67
13051,1.11,62.7,57,6.62,6.5,4.11
13052,1.11,62.3,58,6.61,6.52,4.09
13053,1.09,61.7,59,6.64,6.62,4.09
13054,1.5,60.6,62,7.24,7.22,4.38
13055,1.03,60.5,61,6.47,6.43,3.9
13056,1.13,62.1,58,6.7,6.66,4.15
13057,1,60.6,62,6.43,6.4,3.89
13058,1.01,59.6,61,6.47,6.51,3.87
13059,1.01,62.8,57,6.35,6.39,4
13060,0.91,61.7,57,6.21,6.23,3.84
13061,0.93,62.4,56,6.26,6.3,3.92
13062,1.03,62,55,6.46,6.5,4.02
13063,1.01,63.2,59,6.27,6.35,3.99
13064,1.16,65.8,58,6.54,6.46,4.28
13065,1.16,64.2,59,6.66,6.61,4.26
13066,1.23,63.8,57.4,6.72,6.78,4.31
13067,1.5,61.8,57,7.31,7.39,4.54
13068,1.2,61.8,56,6.77,6.8,4.19
13069,1.23,62.5,59,6.8,6.84,4.26
13070,1.23,62.7,58,6.79,6.82,4.27
13071,1.24,61.7,55,6.91,6.96,4.28
13072,1.13,60.1,55,6.79,6.85,4.1
13073,1.18,61.3,55.6,6.79,6.84,4.18
13074,1.17,62.5,56,6.77,6.7,4.21
13075,1.26,61.6,56,6.99,6.95,4.3
13076,1.26,61.9,58,6.88,6.81,4.24
13077,1,63.7,55,6.35,6.4,4.06
13078,1.06,60.7,59,6.56,6.63,4
13079,1.01,63.8,59,6.3,6.34,4.03
13080,1.01,62.8,59,6.41,6.45,4.04
13081,1.01,61.1,58,6.45,6.48,3.95
13082,1.01,62.7,55,6.45,6.4,4.03
13083,1.5,63.8,57,7.21,7.14,4.58
13084,1.04,62.7,61,6.48,6.44,4.05
13085,1.04,59.3,57,6.64,6.58,3.92
13086,1.03,61.1,56,6.5,6.53,3.98
13087,1.03,61.7,57,6.47,6.53,4.01
13088,1.01,64.4,58,6.23,6.31,4.04
13089,1.29,61,57,7.13,6.95,4.31
13090,1.28,61.7,59,6.96,6.92,4.28
13091,1.08,61.6,56,6.64,6.57,4.07
13092,1,63.1,56,6.27,6.31,3.97
13093,1.46,62.8,52,7.31,7.27,4.58
13094,1.3,61.8,57,7.02,6.94,4.32
13095,1.09,61.9,56,6.62,6.67,4.09
13096,1.21,62.6,61,6.75,6.7,4.21
13097,1.21,59.3,59,6.98,6.95,4.13
13098,1.21,62.3,55,6.86,6.81,4.26
13099,1.21,62.1,56,6.92,6.76,4.25
13100,1.01,60.7,58,6.49,6.45,3.93
13101,0.81,63.9,56,5.79,5.91,3.74
13102,1.17,62.4,53,6.74,6.76,4.21
13103,1.02,60.6,59,6.47,6.49,3.93
13104,1.1,61.4,55,6.68,6.7,4.11
13105,1.07,62.1,59,6.56,6.52,4.06
13106,1.14,62.7,58,6.68,6.63,4.17
13107,1.02,61.7,58,6.41,6.49,3.98
13108,1.02,62.1,55,6.46,6.49,4.02
13109,1.02,62,57,6.43,6.4,3.98
13110,1.02,61.7,58,6.45,6.41,3.97
13111,1.24,59.1,62,7.06,7.04,4.17
13112,1.27,61,61,7.01,6.95,4.26
13113,1.11,62.6,57,6.64,6.56,4.13
13114,1.09,60.9,55,6.72,6.69,4.08
13115,1.02,62.8,58,6.45,6.39,4.03
13116,1.31,64.1,57,6.9,6.84,4.41
13117,1.21,60.3,58,6.9,6.96,4.18
13118,1.02,59.4,60,6.48,6.59,3.88
13119,2.15,65.5,57,8.01,7.95,5.23
13120,1.01,63.1,53,6.36,6.42,4.03
13121,0.91,63.1,55,6.13,6,3.83
13122,1.01,62.4,59,6.38,6.35,3.97
13123,1.01,64.7,57,6.33,6.25,4.07
13124,1.01,62.3,59,6.38,6.33,3.96
13125,1.01,63.8,59,6.26,6.22,3.98
13126,1.22,57.2,60,7.07,7.01,4.03
13127,1.21,61.7,60,6.82,6.85,4.22
13128,0.91,62.3,55,6.2,6.23,3.87
13129,1.02,60.2,62,6.54,6.46,3.91
13130,1.01,62.9,56,6.34,6.41,4.01
13131,1.01,61.2,60,6.41,6.44,3.93
13132,1.05,61.2,58,6.57,6.53,4.01
13133,1.15,62,58,6.77,6.71,4.18
13134,1.11,62.5,58,6.64,6.61,4.14
13135,1.11,61.1,60,6.68,6.62,4.06
13136,1.26,60.9,57,7.03,6.96,4.26
13137,1.06,61.3,60,6.53,6.55,4.01
13138,1.07,59.4,57,6.73,6.67,3.98
13139,1.05,62.1,57,6.48,6.5,4.03
13140,1.07,62.5,59,6.57,6.52,4.09
13141,1.22,62.9,56,6.86,6.78,4.29
13142,1.22,58.3,61,7,6.92,4.06
13143,1.01,61.5,55,6.44,6.51,3.98
13144,1.33,61,59,7.1,7.06,4.32
13145,1.05,60.2,58,6.57,6.61,3.97
13146,1.3,61.8,59,6.99,6.95,4.31
13147,1.11,59.7,61,6.72,6.69,4
13148,0.9,59.4,59,6.31,6.28,3.74
13149,1.01,61.7,57,6.44,6.49,3.99
13150,0.9,62,59,6.17,6.21,3.84
13151,1.08,61.7,56,6.6,6.63,4.08
13152,1.19,61.7,57,6.84,6.77,4.2
13153,1.11,58.8,59,6.79,6.74,3.98
13154,1.27,61.5,57,6.93,6.98,4.28
13155,1.01,63.8,58,6.34,6.38,4.06
13156,1.01,62.6,58,6.33,6.44,4
13157,1.01,61.7,62,6.3,6.34,3.9
13158,1.01,61.2,57,6.44,6.47,3.95
13159,1.01,62.9,59,6.39,6.43,4.03
13160,1.01,63.1,60,6.32,6.39,4.01
13161,1.01,61.8,60,6.35,6.37,3.93
13162,1.01,61.6,60,6.43,6.47,3.97
13163,1.2,63.5,58,6.69,6.73,4.26
13164,1.24,62.3,56,6.84,6.91,4.28
13165,1.24,59.2,55,7.05,7.03,4.17
13166,1.24,61.4,63,6.89,6.88,4.23
13167,1.07,61.9,55,6.62,6.57,4.08
13168,1,60.7,59,6.38,6.41,3.88
13169,1,62.6,60,6.3,6.35,3.97
13170,1,61.9,60,6.37,6.46,3.97
13171,1.06,63.7,55,6.45,6.49,4.12
13172,1.2,63.4,60,6.56,6.65,4.19
13173,1.03,60.5,55,6.59,6.54,3.97
13174,1.31,59.4,60,7.06,7.12,4.21
13175,1.31,63.6,55.1,6.92,6.98,4.42
13176,1.04,60.9,58,6.5,6.6,3.99
13177,1.12,58.8,61,6.74,6.8,3.98
13178,1.37,64.1,58,6.92,6.9,4.43
13179,1.11,61.7,58,6.64,6.69,4.11
13180,1.11,62.4,58,6.57,6.69,4.14
13181,1.31,62.3,55,6.98,7.02,4.36
13182,0.9,62,56,6.18,6.2,3.84
13183,1.2,62.6,57,6.74,6.84,4.25
13184,1.18,62.2,57,6.72,6.76,4.19
13185,1.12,62,55,6.65,6.68,4.13
13186,1.04,61.4,63,6.55,6.51,4.01
13187,1.24,62.8,56,6.83,6.8,4.28
13188,1.21,62.6,57,6.71,6.8,4.23
13189,1.21,62.9,55,6.69,6.76,4.23
13190,1.18,60.5,55,6.9,6.85,4.16
13191,0.92,60.9,61,6.22,6.25,3.8
13192,1.07,61.6,58,6.6,6.56,4.05
13193,1.07,60.2,57,6.7,6.59,4
13194,1.16,61.2,58,6.76,6.81,4.15
13195,1.02,62.4,58,6.43,6.39,4
13196,1.27,61.8,60,6.9,6.94,4.28
13197,1.03,62.9,53,6.45,6.5,4.07
13198,1.02,61,59,6.48,6.53,3.97
13199,1.27,61.4,57,6.97,7,4.29
13200,1.02,61,59,6.58,6.47,3.98
13201,1.08,61.8,54,6.6,6.57,4.07
13202,1.24,60.4,58,6.95,7.02,4.22
13203,1.06,62.2,59,6.47,6.52,4.04
13204,1.02,63.2,60,6.33,6.42,4.03
13205,1.12,62.6,57,6.61,6.65,4.15
13206,1.11,62.3,55,6.7,6.65,4.16
13207,1.11,61.6,56,6.69,6.65,4.11
13208,1.21,60.6,56,6.89,6.97,4.2
13209,1.05,62,55,6.5,6.54,4.04
13210,1.12,60.7,56,6.74,6.7,4.08
13211,1.13,62.2,56,6.7,6.66,4.16
13212,1.01,62.7,56,6.37,6.42,4.01
13213,1.16,60.4,59,6.89,6.82,4.14
13214,1.14,59.3,59,6.8,6.76,4.02
13215,1,61.9,56,6.37,6.45,3.97
13216,0.91,61.9,55,6.21,6.23,3.85
13217,1.2,64.4,61,6.52,6.59,4.22
13218,1.18,62.1,59,6.75,6.71,4.18
13219,1.14,61.9,58,6.71,6.67,4.14
13220,1.14,63.1,58,6.69,6.6,4.19
13221,1.06,61.4,56,6.55,6.6,4.04
13222,1,55.8,60,6.66,6.61,3.7
13223,1.5,64.7,62,7.19,7.04,4.6
13224,1.5,61.7,55,7.39,7.32,4.54
13225,1.01,60,60,6.43,6.51,3.88
13226,1.01,62.1,56,6.43,6.48,4.01
13227,1.06,62.9,56,6.52,6.49,4.09
13228,1.06,61,60,6.59,6.56,4.01
13229,1.21,60.8,62,6.82,6.78,4.13
13230,1.29,62.2,58,6.94,6.99,4.33
13231,1.29,61.7,59,6.93,6.97,4.29
13232,1.19,61.3,59,6.84,6.79,4.18
13233,1.07,63,57,6.55,6.44,4.09
13234,1.22,59,61,7.02,6.98,4.13
13235,1.22,62.2,57,6.87,6.79,4.25
13236,1.22,62.1,59,6.86,6.8,4.24
13237,1.22,60.2,56,6.96,6.93,4.18
13238,1.05,62.7,59,6.49,6.43,4.05
13239,1.05,59,59,6.71,6.68,3.95
13240,1.02,62.1,59,6.38,6.43,3.98
13241,1.14,62.3,58,6.65,6.7,4.16
13242,1.04,61.7,56,6.51,6.55,4.03
13243,1,64.9,53,6.27,6.3,4.08
13244,1,60.8,60,6.45,6.42,3.91
13245,1.14,62.4,57,6.64,6.7,4.16
13246,1.2,60.2,63,6.81,6.84,4.11
13247,1.2,62.1,59,6.77,6.72,4.19
13248,1.01,66.6,55,6.27,6.22,4.16
13249,0.9,62.3,56,6.14,6.18,3.84
13250,1.2,62.6,57,6.74,6.77,4.23
13251,1.03,62.1,56,6.43,6.48,4.01
13252,1.03,61.3,57,6.48,6.51,3.98
13253,1.1,60.7,59,6.72,6.7,4.07
13254,1.18,62.6,59,6.73,6.71,4.21
13255,1.01,61.7,56,6.42,6.47,3.98
13256,1.01,64.1,56,6.29,6.35,4.05
13257,1.06,62.4,56,6.49,6.56,4.07
13258,1.05,62,56,6.47,6.55,4.04
13259,0.9,61.8,63,6.14,6.19,3.81
13260,1.16,60.2,59,6.84,6.77,4.1
13261,1.31,62.5,55,7.05,6.97,4.38
13262,1.13,60.6,60,6.67,6.76,4.07
13263,1,62.2,63,6.36,6.41,3.97
13264,1.11,60.1,61,6.74,6.64,4.06
13265,1.13,62.3,56,6.69,6.66,4.16
13266,1,63.7,59,6.38,6.33,4.05
13267,1.02,62.9,55,6.47,6.41,4.05
13268,0.91,62.3,59,6.13,6.17,3.83
13269,1,63.7,57,6.32,6.28,4.01
13270,1,56.6,61,6.65,6.61,3.75
13271,1,67.6,57,6.2,6.13,4.17
13272,1,63.7,55,6.28,6.21,3.98
13273,1.2,62.2,56,6.84,6.74,4.22
13274,1.06,62,61,6.55,6.51,4.05
13275,1.06,60.8,58,6.59,6.54,3.99
13276,1.24,63.2,55,6.88,6.83,4.33
13277,1.09,61.9,55,6.66,6.62,4.11
13278,1.01,62,56,6.44,6.39,3.98
13279,1.01,57.3,62,6.63,6.59,3.79
13280,1.14,62.8,58,6.62,6.67,4.17
13281,1.12,64.8,56,6.48,6.52,4.21
13282,1.38,58.3,59,7.34,7.27,4.26
13283,1.08,61,59,6.67,6.57,4.04
13284,1.3,66,57.1,6.73,6.82,4.45
13285,1,61.3,54,6.39,6.37,3.91
13286,1,59.5,60,6.49,6.42,3.84
13287,1,62.1,58,6.45,6.34,3.97
13288,1,61.5,60,6.38,6.34,3.91
13289,1,62.1,61,6.32,6.3,3.92
13290,1,61.7,57,6.39,6.42,3.95
13291,1.21,62.7,55,6.84,6.79,4.27
13292,1.21,60,60,6.95,6.88,4.15
13293,1.2,63.7,56,6.66,6.71,4.26
13294,1.23,63.7,59,6.76,6.71,4.29
13295,1.06,59.6,60,6.61,6.68,3.96
13296,1.06,58.8,57,6.67,6.76,3.95
13297,1.03,60.5,58,6.52,6.58,3.96
13298,1.03,61.8,57,6.53,6.49,4.02
13299,1.03,61.7,55,6.52,6.46,4.01
13300,1.05,63.7,58,6.4,6.45,4.09
13301,1.02,60.5,56,6.57,6.53,3.96
13302,1.05,62.2,56,6.49,6.56,4.06
13303,1.2,61.1,55,6.9,6.87,4.21
13304,1.04,61.3,56,6.51,6.55,4
13305,1.11,61.2,56,6.7,6.69,4.1
13306,1.09,62.4,56,6.57,6.61,4.11
13307,1.02,63.3,58,6.35,6.39,4.03
13308,1.19,61.9,56,6.8,6.84,4.22
13309,1.02,63.5,61,6.27,6.35,4.01
13310,1.24,61.6,59,6.87,6.9,4.24
13311,1.01,62.9,58,6.35,6.4,4.01
13312,1.01,61.1,58,6.43,6.49,3.95
13313,1.01,62,61,6.29,6.38,3.93
13314,1.03,62.6,58,6.44,6.49,4.05
13315,1.07,62.1,56,6.53,6.58,4.07
13316,1.07,62.4,59,6.53,6.46,4.05
13317,1.01,62.9,60,6.35,6.43,4.02
13318,1.01,63.3,55,6.37,6.42,4.05
13319,1.01,62.8,57,6.37,6.41,4.01
13320,1.01,62.9,58,6.35,6.41,4.01
13321,1.25,62,58,6.89,6.92,4.28
13322,1,61.6,59,6.38,6.41,3.94
13323,1,63.3,60,6.29,6.37,4.01
13324,1.25,58.9,58,7.04,7.08,4.16
13325,1.02,59.8,58,6.49,6.55,3.9
13326,1.14,62.3,56,6.72,6.69,4.18
13327,1.01,57.6,60,6.59,6.64,3.81
13328,1.01,65.5,62,6.19,6.23,4.07
13329,1.11,62.2,57,6.66,6.62,4.12
13330,0.9,62.6,59,6.07,6.16,3.83
13331,1.21,62.2,59,6.79,6.85,4.24
13332,1.22,61,57,6.88,6.93,4.2
13333,1.22,61.7,56,6.87,6.93,4.26
13334,1.04,61.5,59,6.54,6.46,4
13335,1.12,61.2,58,6.65,6.69,4.08
13336,0.9,61,63,6.13,6.09,3.73
13337,1.22,60.8,57,6.85,6.89,4.18
13338,1.23,61.9,55,6.94,6.88,4.28
13339,1.19,58.8,58,7.04,6.9,4.1
13340,1.19,60.4,55,6.91,6.89,4.17
13341,1.05,61.1,57,6.55,6.52,3.99
13342,1.46,64.6,54,7.11,7.03,4.57
13343,1.26,60.9,58,6.99,6.94,4.24
13344,1,63.4,56,6.27,6.35,4
13345,1,61.9,59,6.34,6.38,3.94
13346,1.02,59.8,58,6.56,6.58,3.93
13347,1.02,62.7,58,6.44,6.36,4.01
13348,1.11,61.7,55,6.66,6.69,4.12
13349,1.15,62,58,6.77,6.66,4.16
13350,1.02,63.1,61,6.42,6.35,4.03
13351,0.24,60.2,59,4.03,4.04,2.43
13352,0.27,63,57,4.06,4.1,2.57
13353,0.24,60.1,58,4.01,4.04,2.42
13354,0.24,63.5,53,3.96,3.98,2.52
13355,0.24,62.1,58,4,4.02,2.49
13356,0.24,63.1,56,3.95,3.98,2.5
13357,0.24,63,58,3.94,3.97,2.49
13358,0.24,61.5,58,4.02,4.05,2.48
13359,0.24,62.1,59,3.98,4.01,2.48
13360,0.24,61.4,58,3.99,4.05,2.47
13361,0.24,62.4,58,3.98,4,2.49
13362,0.24,62.9,58,3.94,4.01,2.5
13363,0.24,59.6,58,4.08,4.11,2.44
13364,0.24,61.9,59,3.98,4,2.47
13365,0.24,59.9,58,4.02,4.06,2.42
13366,0.24,63,58,3.92,3.95,2.48
13367,0.24,62.5,58,3.95,3.96,2.47
13368,0.24,63,59,3.93,3.97,2.49
13369,0.24,62.4,59,3.94,3.98,2.47
13370,0.24,59.8,58,4.02,4.11,2.43
13371,0.24,61.4,58,3.99,4.02,2.46
13372,0.24,62.2,58,3.95,3.99,2.47
13373,0.24,62.9,56,3.96,3.99,2.5
13374,0.24,62.2,57,3.96,4.01,2.48
13375,0.24,61.2,57,4.04,4.06,2.48
13376,0.24,61.3,56,4,4.03,2.46
13377,0.26,59.6,63,4.13,4.16,2.47
13378,0.26,63.3,57,4.03,4.06,2.56
13379,0.32,61.5,56,4.43,4.45,2.73
13380,0.32,61.9,54,4.42,4.46,2.75
13381,0.3,62,53.7,4.31,4.33,2.68
13382,0.3,62.3,53.5,4.27,4.32,2.68
13383,0.3,62.5,53.3,4.28,4.31,2.69
13384,0.3,61,58,4.3,4.36,2.64
13385,0.31,60.1,57,4.36,4.39,2.63
13386,0.37,61.9,54,4.63,4.68,2.88
13387,0.39,65.6,60,4.5,4.56,2.97
13388,0.35,63.3,56,4.5,4.53,2.86
13389,0.35,61.5,58,4.53,4.55,2.79
13390,0.35,62.1,57,4.47,4.49,2.78
13391,0.38,61.6,55,4.64,4.68,2.87
13392,0.38,61.2,56,4.7,4.74,2.89
13393,0.38,62.1,56,4.62,4.65,2.88
13394,0.32,59.7,62,4.38,4.43,2.63
13395,0.32,63.3,57,4.34,4.38,2.76
13396,0.32,61.9,55,4.4,4.42,2.73
13397,0.32,58.8,62,4.43,4.48,2.62
13398,0.32,61.9,55,4.41,4.45,2.74
13399,0.32,60.7,56,4.43,4.46,2.7
13400,0.32,63,57,4.33,4.37,2.74
13401,0.32,62.4,57,4.37,4.44,2.75
13402,0.32,61.2,62,4.41,4.45,2.71
13403,0.32,62.2,58,4.33,4.38,2.71
13404,0.32,61.2,58,4.38,4.41,2.69
13405,0.32,59.5,60,4.46,4.48,2.66
13406,0.35,60,57,4.57,4.6,2.75
13407,0.3,62.7,53,4.32,4.35,2.72
13408,0.3,63.1,59,4.2,4.27,2.67
13409,0.4,58.9,59,4.84,4.87,2.86
13410,0.37,61.2,56,4.62,4.66,2.84
13411,1.18,60.1,59,6.83,6.88,4.11
13412,1.16,61.1,56,6.78,6.79,4.15
13413,1.02,62.3,54,6.45,6.49,4.03
13414,1.2,62.9,57,6.79,6.76,4.26
